ZONAGE;N_SQ_PPRIZONE;ST_AREA_SHAPE;ST_PERIMETER_SHAPE;GEO_SHAPE;GEO_POINT_2D
B;549;16696.60772748646;536.9467416257975;"{""coordinates"": [[[2.3063032983732525, 48.861071823267196], [2.306596332040205, 48.86107028475177], [2.3067590337722796, 48.86106941337346], [2.3068450710133996, 48.86106901418869], [2.3068816993947294, 48.861068883685775], [2.3069055505516065, 48.861068749321106], [2.3069634916758393, 48.86104248834473], [2.306972018740295, 48.8610281579875], [2.3072943430794903, 48.860478137609796], [2.307318218666503, 48.860436060208805], [2.307355738772091, 48.86037087287266], [2.3074469770838384, 48.86021352318446], [2.3074989937640487, 48.86012241400535], [2.3075987585789037, 48.8599501716652], [2.307666120526706, 48.85983335324465], [2.307712165984411, 48.859753765185516], [2.30715002870714, 48.85964915210657], [2.306544435242723, 48.85957290826579], [2.3063613178311546, 48.85953597539468], [2.3063280896997322, 48.85954727832156], [2.3062359775438224, 48.859736101354734], [2.306160068296959, 48.85989176825627], [2.306038956380282, 48.860139950205266], [2.3059997209822045, 48.86022164741316], [2.305940870733122, 48.86034155765471], [2.3058624007057693, 48.860503406878806], [2.305819754443684, 48.860590933607945], [2.3057779615837113, 48.860675370595054], [2.305742137237096, 48.86074969119817], [2.3057319027695455, 48.86077132689922], [2.3057182558805973, 48.86079823189233], [2.305687550826853, 48.8608613132884], [2.3056662262317165, 48.86090577944729], [2.305593726497165, 48.861053788757765], [2.305617564067895, 48.86107543417975], [2.305828821423492, 48.86107429628973], [2.3063032983732525, 48.861071823267196]]], ""type"": ""Polygon""}";48.86034312790901, 2.306635879258902
B;413;45.72528553446905;26.39689410356293;"{""coordinates"": [[[2.356586715675949, 48.86575833779548], [2.356670194337609, 48.86573387473229], [2.3566684727541696, 48.86568905119871], [2.3566147970479974, 48.86567676632418], [2.3565645532118196, 48.86572644574832], [2.356586715675949, 48.86575833779548]]], ""type"": ""Polygon""}";48.86571748282491, 2.3566212079988924
B;477;4602.232963761062;315.56152211050625;"{""coordinates"": [[[2.3462543793602633, 48.86443579117946], [2.346544011294663, 48.86436607191947], [2.346563599045043, 48.864341551192446], [2.346547403727017, 48.864293076184126], [2.346513302332852, 48.864153972580645], [2.346487730103173, 48.864076271582206], [2.346457044257338, 48.863985362736884], [2.3464331785745176, 48.86391637400223], [2.3464169833491773, 48.86386747716359], [2.346408461060849, 48.86384401255603], [2.3463718061363017, 48.86372205172939], [2.3463556104511496, 48.86367167994329], [2.3463402678625545, 48.86361948084412], [2.346309580469597, 48.86351972054778], [2.3462891233305005, 48.863455157167024], [2.346272075604002, 48.863399374732445], [2.3462558795339254, 48.86334633365534], [2.346230323307372, 48.863347038537185], [2.3462226535496584, 48.86332582153123], [2.3462166862421494, 48.86330678304787], [2.34610168096473, 48.86330025862076], [2.3460744287350903, 48.86334051734536], [2.3460344014882946, 48.86340129229118], [2.3459543459183863, 48.863520734060884], [2.3458581095673514, 48.86366483642988], [2.3458036024594264, 48.863746477906325], [2.345734622631486, 48.86387090665664], [2.345725253632885, 48.863888401675574], [2.345698002126014, 48.86393702061915], [2.345636685226927, 48.86404788948321], [2.3456145443709073, 48.86409039561216], [2.34571933776939, 48.864153547726076], [2.3460669184155556, 48.86419848290259], [2.3462543684648036, 48.86437811070375], [2.3462543793602633, 48.86443579117946]]], ""type"": ""Polygon""}";48.8639082462777, 2.3461294935685717
B;484;110.21505514270883;58.63422123399141;"{""coordinates"": [[[2.3591033831110106, 48.86405303832799], [2.359014762173218, 48.863995656798274], [2.358878429603807, 48.863927184314164], [2.3588383801925716, 48.863904219042446], [2.35887247461852, 48.86394608451632], [2.3589091246841773, 48.86399040898633], [2.3590335482492373, 48.86409773498346], [2.3591033831110106, 48.86405303832799]]], ""type"": ""Polygon""}";48.86401440221175, 2.3589848660820336
B;488;12328.24151489174;451.4559504842344;"{""coordinates"": [[[2.3591033831110106, 48.86405303832799], [2.35923964725899, 48.86396631569821], [2.3593852845992447, 48.86388584406271], [2.359622904164222, 48.86376095118654], [2.359811977231561, 48.863661078735475], [2.359995944319803, 48.86357322180158], [2.3601177361561225, 48.86351347844353], [2.3602378238604556, 48.86345450917941], [2.360345135779181, 48.863401794803906], [2.360546983847616, 48.863302481394456], [2.360509486851974, 48.86326989022935], [2.3604830663401564, 48.86324530575251], [2.3603935835070735, 48.863168184469444], [2.360362051910197, 48.86314289813845], [2.3603160326767956, 48.863103564833956], [2.360172007439398, 48.86297882018681], [2.360077412026726, 48.86289741380966], [2.360065480419823, 48.862887018330596], [2.3599623671407, 48.862805963817685], [2.3599120864160557, 48.86276150286718], [2.3598643621375275, 48.86271999103112], [2.3597995898796316, 48.862653402360515], [2.3597076093588756, 48.86270070330289], [2.3596130748213917, 48.86274962012105], [2.3595645293080048, 48.862774711095966], [2.3595236497241805, 48.862796147666444], [2.359479361814201, 48.86281884934711], [2.359376310173737, 48.86287198328808], [2.3593235061318385, 48.86289995535421], [2.359263888402953, 48.862930880341295], [2.3591395443534164, 48.862995680601365], [2.359003278249293, 48.86307123330158], [2.358930883005164, 48.86310454849251], [2.3588755246531394, 48.863132802559726], [2.3587895034274022, 48.86317665874013], [2.3587009268723205, 48.86321791644683], [2.358609794284435, 48.863260508507054], [2.3585501729885627, 48.86328412683385], [2.3583875043134483, 48.86337541974121], [2.358378996689913, 48.86340113497102], [2.358407975887576, 48.863439138368776], [2.358430989664896, 48.863469765727466], [2.3584957694251636, 48.863553287101226], [2.3585946297581386, 48.86364944791412], [2.358586115522951, 48.86366153354542], [2.3586432176192718, 48.86371934367583], [2.3586798652275345, 48.86375664163324], [2.3587369663049076, 48.86381466215405], [2.3588136690281196, 48.863889751100686], [2.3588383801925716, 48.863904219042446], [2.358878429603807, 48.863927184314164], [2.359014762173218, 48.863995656798274], [2.3591033831110106, 48.86405303832799]]], ""type"": ""Polygon""}";48.86335794024732, 2.3594299133222836
B;650;12866.420125638082;645.6867236880598;"{""coordinates"": [[[2.331092966586915, 48.85883908356378], [2.331338293357717, 48.85876630939963], [2.331380033973539, 48.85875226002659], [2.331434550803278, 48.858733995710175], [2.331614286352949, 48.858673162133705], [2.33165858276646, 48.858658129557554], [2.331823837039331, 48.85860200203374], [2.3320367931615698, 48.85852999809613], [2.3323596351367715, 48.85842076218939], [2.332569181514328, 48.85835690708785], [2.332779580548944, 48.85829263008006], [2.333126268380717, 48.85818683556747], [2.3329354858364666, 48.857952315779855], [2.3327165999647232, 48.85768294731106], [2.332360545527247, 48.85778789788194], [2.332048783259572, 48.85787978062453], [2.3320947727161845, 48.857953339907034], [2.332030018361565, 48.85813298195205], [2.331912460937495, 48.85823519984612], [2.3316535095156494, 48.85830368834448], [2.331498480683728, 48.85832946568615], [2.3313817976317948, 48.85820932321349], [2.331232745292972, 48.85812023150956], [2.331008716365815, 48.858186332645765], [2.330926089159057, 48.858210707190665], [2.330849426088111, 48.85823318501989], [2.330616878264623, 48.85830188367786], [2.330535102066541, 48.85832597761808], [2.3302872211495256, 48.858399029952956], [2.3300367830770687, 48.85847278513969], [2.329951599872803, 48.85849786148381], [2.3298621568848503, 48.858524132533844], [2.3298136034247556, 48.858538531746646], [2.3297991184800417, 48.85856368283514], [2.3298348872792083, 48.85861476037976], [2.3299932857720274, 48.85886656643054], [2.3300554549898727, 48.858956638287324], [2.330437074270615, 48.85887628652622], [2.3306449274730294, 48.85876515181403], [2.330928584321088, 48.858705659554154], [2.3310836028759936, 48.85878196467952], [2.331092966586915, 48.85883908356378]]], ""type"": ""Polygon""}";48.85837601257902, 2.3314765162379634
B;514;854.6931507427037;118.66377991486544;"{""coordinates"": [[[2.3142675134793853, 48.86214631495514], [2.3142725986259385, 48.86220434679069], [2.3142742948840116, 48.86222170047993], [2.314275988954378, 48.86224067028873], [2.3142776849738502, 48.86225711023615], [2.3142793813784457, 48.86227383168211], [2.3142810782694947, 48.86228844505374], [2.314301423306002, 48.86250771705956], [2.3144879861884, 48.86249855034965], [2.314514393570405, 48.86249729053018], [2.3146157660062063, 48.86249702844348], [2.3146294081117977, 48.862470895914555], [2.314629469746886, 48.86233389737113], [2.314530706323145, 48.862217113192294], [2.314399552158106, 48.86214634028738], [2.3142675134793853, 48.86214631495514]]], ""type"": ""Polygon""}";48.86233982343104, 2.3144380759152625
B;519;5005.052838628846;327.1091987965824;"{""coordinates"": [[[2.3115235968741006, 48.86230410502652], [2.311493918791976, 48.86203642425881], [2.311490523729282, 48.86201092072517], [2.3114879821954575, 48.86198457401364], [2.3112613829122046, 48.86199414957189], [2.311192381450127, 48.86199701438669], [2.311089304480369, 48.8620014178572], [2.3110800040288066, 48.86186856168157], [2.3110527448934644, 48.861866939715114], [2.3110502057221343, 48.86183476251132], [2.311051981786349, 48.861696850073436], [2.311047745747256, 48.86165322065268], [2.3110443552378785, 48.8616206913919], [2.311032490785566, 48.86150125401339], [2.3109541193470347, 48.86150418705618], [2.310798229090311, 48.8615090704106], [2.3105298924409405, 48.861518915933665], [2.310494113791829, 48.86152073423745], [2.3105051224202198, 48.861641506776685], [2.310522061304141, 48.86182761804001], [2.310549157037608, 48.86213358849788], [2.3105677905841833, 48.86233782595051], [2.3105967431904078, 48.86235673160629], [2.310871039894091, 48.862362414246235], [2.3111129667670203, 48.86236752590845], [2.3112041142863085, 48.862369443639935], [2.311248411060754, 48.86237043695016], [2.3114111142210425, 48.862373774489015], [2.3115235968741006, 48.86230410502652]]], ""type"": ""Polygon""}";48.86199667160385, 2.3109276220584123
B;665;3005.5968335385714;239.79839864648943;"{""coordinates"": [[[2.365574663325623, 48.85866386196708], [2.3655738008846603, 48.858647492853706], [2.3655363236274076, 48.85864855594394], [2.3654423874075694, 48.858232876350414], [2.365411644775548, 48.85809630641403], [2.365377564990558, 48.858081209984604], [2.365290690165497, 48.85809591584681], [2.3652830180016062, 48.85808383377278], [2.365011322465292, 48.8581293572575], [2.3648580142099167, 48.8581549683155], [2.364642531935838, 48.85819113390221], [2.3645922806721122, 48.85819950622973], [2.364598332738312, 48.85836018002266], [2.3646018070838983, 48.858482213986946], [2.3648054102834855, 48.85852368463388], [2.365145275843776, 48.85852247535331], [2.365160613027695, 48.8585303405796], [2.365486088443365, 48.85868524201209], [2.365574663325623, 48.85866386196708]]], ""type"": ""Polygon""}";48.85835129945682, 2.3650884249183144
B;637;1588.9406999639232;190.6748449473652;"{""coordinates"": [[[2.3300554549898727, 48.858956638287324], [2.3300827069425893, 48.85899563113784], [2.33009803641231, 48.859017692603146], [2.330114218295607, 48.85904066718249], [2.330192568099976, 48.85915406426572], [2.330425974030476, 48.85907503951515], [2.330730081693151, 48.85897227025811], [2.3309030054912823, 48.85891375595755], [2.331081891789822, 48.85885313427946], [2.331092966586915, 48.85883908356378], [2.3310836028759936, 48.85878196467952], [2.330928584321088, 48.858705659554154], [2.3306449274730294, 48.85876515181403], [2.330437074270615, 48.85887628652622], [2.3300554549898727, 48.858956638287324]]], ""type"": ""Polygon""}";48.85891668750976, 2.3305760403871028
B;769;39340.160039062095;1537.092920559357;"{""coordinates"": [[[2.364786235749047, 48.856220843740175], [2.3647418804846065, 48.856106407866406], [2.3646676730557696, 48.85591589209463], [2.3646182008089998, 48.855790708712206], [2.364520111112, 48.85553970873979], [2.364471492803381, 48.85541396229513], [2.364386198285298, 48.85519611990552], [2.3643759611050355, 48.85516577178078], [2.364581209718413, 48.855128907463076], [2.364892916748315, 48.85507655986426], [2.3651986611552442, 48.85502449459497], [2.3652838265729024, 48.85501007020897], [2.365321299605341, 48.855004440280176], [2.3654030572400746, 48.85498938527593], [2.3656108607841295, 48.85495434493648], [2.3658212193045256, 48.8549190929399], [2.3660307253937383, 48.854883980853195], [2.3661346264300835, 48.854866600928645], [2.3662393795536802, 48.854849079732126], [2.3662880027873228, 48.85497517627566], [2.366335775051352, 48.85510324055435], [2.3664074336999783, 48.85529361510063], [2.36647994601883, 48.85548511288056], [2.366527718555865, 48.85561289552356], [2.3665754922065974, 48.85573948469928], [2.3666232642638225, 48.85586487859512], [2.366673597377599, 48.855998913479056], [2.3667332149437788, 48.855988850499095], [2.366936764410228, 48.85595746280223], [2.367039817311236, 48.85594127644574], [2.3671445731176584, 48.8559248085167], [2.3672544386258147, 48.85590742499638], [2.3672518534357154, 48.85585824743956], [2.36724072166798, 48.855762701843716], [2.3672423406240957, 48.855623665419365], [2.3672337423190477, 48.8554886355168], [2.367221641908568, 48.855199255773044], [2.367223317461478, 48.855154431989725], [2.367217234268115, 48.854954274430135], [2.3672146226028805, 48.854862169759144], [2.3672171501461423, 48.8548164322303], [2.367215419012442, 48.85476999406762], [2.367213683888305, 48.854719059125365], [2.367211950763769, 48.854670653167254], [2.3672110763805914, 48.85463278585103], [2.3672084713763795, 48.85454967380344], [2.367223727691928, 48.85442665125175], [2.36723644637163, 48.85433257528714], [2.3672559425311004, 48.85417856907888], [2.3672814453539655, 48.85409959515548], [2.367295024765067, 48.85401879724353], [2.3672855849862566, 48.853903579920086], [2.367273576206539, 48.85376356375562], [2.36719435216085, 48.853739205845294], [2.3667828982890646, 48.85361292572302], [2.3667360456180306, 48.85359839515487], [2.3666857843239395, 48.85358309286954], [2.366499286046629, 48.85362740329274], [2.3663809150513653, 48.85365546586722], [2.366249768547397, 48.85368655353236], [2.3661833449766894, 48.853702308201704], [2.366085411080346, 48.853725659109514], [2.365944045415253, 48.85375899643979], [2.365747327040895, 48.853805556573306], [2.3657942422639717, 48.85392926470817], [2.3658061851023393, 48.85396038533241], [2.365826658527817, 48.85401588223608], [2.365861640469094, 48.85412181883348], [2.365887240499071, 48.85420625974737], [2.3659230806286673, 48.85432322690766], [2.3659333216106, 48.85435757885314], [2.365941000733614, 48.85438048016596], [2.3659802489236474, 48.854498851249524], [2.365886567565804, 48.854513418068144], [2.3658499458903592, 48.85451911833889], [2.365844826490951, 48.85450246939109], [2.3657927725579606, 48.854332744857075], [2.3657321848976642, 48.854134006013695], [2.3656989052501025, 48.8540248371376], [2.3656434368984898, 48.85383888443732], [2.3655020695238895, 48.853870746298604], [2.365369221261635, 48.853905065239374], [2.3651299241816757, 48.8539668799675], [2.3650856409449164, 48.853978272724135], [2.3650601201377794, 48.85403328917023], [2.364997965062026, 48.85406899457295], [2.3650363420669174, 48.85415666470797], [2.3650764260033115, 48.85425044598303], [2.365094334693033, 48.85429189230843], [2.3651455044805823, 48.85440815320876], [2.3651702371915846, 48.85446716138851], [2.3652316426369624, 48.854608360694755], [2.365290487283652, 48.85474253412301], [2.3653408030093646, 48.854854017500024], [2.3653510404403386, 48.85488281956447], [2.3652769467941988, 48.854895273792685], [2.365238622658788, 48.85490174728116], [2.3651645286123313, 48.8549143417365], [2.365058759716956, 48.85464240753568], [2.365037435999793, 48.85458817590124], [2.3650058761052954, 48.854506405752424], [2.3649854060323823, 48.85445449176429], [2.3649657867429976, 48.854402999584416], [2.3648659905521496, 48.854145606920014], [2.364802985297498, 48.854183841180976], [2.3646905995592182, 48.854259042806746], [2.364460719726241, 48.85441408443654], [2.36431681600721, 48.854483742868375], [2.3641209759888326, 48.854589315049836], [2.363976246307757, 48.854708362866916], [2.3637804619528464, 48.854919528532534], [2.363770248656505, 48.85493302025967], [2.363656236012855, 48.855157585492634], [2.3635643140539493, 48.8552795711666], [2.3636171594050746, 48.85534883066108], [2.3637100646210745, 48.85547154563383], [2.363756943172574, 48.855533359973926], [2.363846440954337, 48.8556517892794], [2.363880539112165, 48.85570384061183], [2.363996471765238, 48.85587938237722], [2.364004996342081, 48.85589125324744], [2.3640876838937745, 48.85601657023134], [2.364207028756895, 48.856197519676115], [2.3643416512214017, 48.85628017829467], [2.3644617327564337, 48.856250008881226], [2.364786235749047, 48.856220843740175]]], ""type"": ""Polygon""}";48.854796645524765, 2.365706379364563
B;699;12626.979082422651;666.6107640499556;"{""coordinates"": [[[2.330254959377228, 48.85761546513973], [2.3301391298066583, 48.85751759229991], [2.330125522549976, 48.85736373133249], [2.3301136206578223, 48.857200947516866], [2.3302175527376217, 48.85708980898961], [2.3303862123078973, 48.85702244255294], [2.3306451536228634, 48.85699660220396], [2.33095433675387, 48.857072985656785], [2.331279702548888, 48.85717627653425], [2.3314244937154345, 48.85726297916506], [2.3315820776473846, 48.857215211723876], [2.331641703440838, 48.857197298702474], [2.331780547074329, 48.857155432203996], [2.3319917936328807, 48.85709129706837], [2.332182595360222, 48.85703376472699], [2.332082099521591, 48.85691004016982], [2.331933909891927, 48.85672856350777], [2.3318649255580164, 48.856644114025976], [2.3317959413745406, 48.85655882000498], [2.331724403065997, 48.85647163022539], [2.3316486056759422, 48.85637839723482], [2.3314262865855557, 48.85646206233866], [2.331334293191476, 48.85649676429135], [2.3311997091460435, 48.856547412897314], [2.3309935733508875, 48.856625035851515], [2.3308470628948723, 48.85668003949923], [2.330703108011361, 48.85673405897853], [2.3305565960524697, 48.85678913151039], [2.330405826526996, 48.8568457503083], [2.3303768649443297, 48.8568567087447], [2.3302346122655138, 48.856910236243074], [2.3300625453026345, 48.85697486195347], [2.329906662922346, 48.85703365670771], [2.3297175601064155, 48.85710460430237], [2.329399831100483, 48.85722416033897], [2.3292482058715067, 48.85728098782021], [2.3290463228178155, 48.85735474423657], [2.3290088333208416, 48.85742703444806], [2.3290939918336484, 48.85755047951586], [2.329117832226707, 48.85760598361635], [2.329149341419896, 48.85765031667512], [2.3291851084625774, 48.857700903406794], [2.3292540870466256, 48.85779933566945], [2.3292881517818493, 48.857847182386884], [2.3293213642903177, 48.857895380459276], [2.3294925801480364, 48.857844244060054], [2.3296195024436046, 48.857806103146224], [2.329748127777911, 48.85776746979779], [2.3299602298524076, 48.85770397079573], [2.330126334794073, 48.85765409903823], [2.330254959377228, 48.85761546513973]]], ""type"": ""Polygon""}";48.85711449962759, 2.3305903577927913
B;956;1274.2947019623216;197.46970599508435;"{""coordinates"": [[[2.344891253185316, 48.85312801168948], [2.3450394435004065, 48.85309111660381], [2.3450726590530215, 48.853083385892596], [2.3450820301535833, 48.853100175974554], [2.3452642879449295, 48.853055408855], [2.345246398998964, 48.8530360198081], [2.3452004008270597, 48.85300237055525], [2.345108408084638, 48.85295073967203], [2.344972133671591, 48.85293276478946], [2.344948282164044, 48.85291253273469], [2.344927827684598, 48.85282274697796], [2.344875008247647, 48.85273289373012], [2.3448460357913423, 48.85264303882163], [2.3448545389491833, 48.85255325149767], [2.3448366448179327, 48.85249571350318], [2.344793208113272, 48.85249880776514], [2.3447616964607993, 48.852501550015205], [2.3447344522747766, 48.85256667871293], [2.344708908144279, 48.85260693695232], [2.344682516820432, 48.85268443103931], [2.344663788562498, 48.85273874034431], [2.344653575414605, 48.85278967693458], [2.3446459213299606, 48.852860143539736], [2.3446374144817383, 48.85293047056604], [2.344702993878261, 48.852918031020465], [2.3446995923394733, 48.852950208395285], [2.3446936362582766, 48.85298969252667], [2.3447575161640515, 48.85300240399343], [2.3448358803885676, 48.85305066438783], [2.3448461070653948, 48.85309218423357], [2.344891253185316, 48.85312801168948]]], ""type"": ""Polygon""}";48.8528722467756, 2.3448664822000684
