N_SQ_CA;NUMEVP;TEXTE;ST_AREA(SHAPE);ST_PERIMETER(SHAPE);GEO_SHAPE;GEO_POINT_2D
5;61;mai-61;805.7023718778581;117.96514559485344;"{""coordinates"": [[[2.3421721163046776, 48.84163158038228], [2.342235978832387, 48.84161893123883], [2.3420741781805283, 48.84129805752235], [2.341812218879194, 48.84135309567467], [2.341937105060511, 48.841678101611876], [2.342075898489983, 48.84165062499969], [2.342104849286853, 48.84164451115601], [2.3421721163046776, 48.84163158038228]]], ""type"": ""Polygon""}";48.84149038378063, 2.342016590548693
20;48;20-48;800.4054304035292;129.29652742282425;"{""coordinates"": [[[2.4011299978901506, 48.860947965986476], [2.4013563017781903, 48.860727445197725], [2.4012045868031326, 48.86065889096101], [2.4010886925520474, 48.860623898532275], [2.4009552808327235, 48.860876965241054], [2.400858367531473, 48.86103045844151], [2.400998979581312, 48.86107520226814], [2.4011299978901506, 48.860947965986476]]], ""type"": ""Polygon""}";48.8608410492957, 2.401095570097074
16;89;16-89;205.7270125692257;77.53555529830399;"{""coordinates"": [[[2.268798020741532, 48.85272190120732], [2.268702812582258, 48.85266926873198], [2.268783642614824, 48.852593133431185], [2.2686483191277875, 48.852522375513054], [2.2686005603820054, 48.85256913734539], [2.268604817989415, 48.85256942148812], [2.268620092217713, 48.85261130284389], [2.268651509779251, 48.85268024216542], [2.2686659546933248, 48.8527047004858], [2.2686633994416945, 48.852705471809905], [2.2686795376650783, 48.852737166856386], [2.2686854928229687, 48.85274166679119], [2.2687390896725614, 48.85278553790269], [2.268753552682298, 48.852797349484334], [2.2687799750891022, 48.85278310317249], [2.268759568310648, 48.852758501408715], [2.268798020741532, 48.85272190120732]]], ""type"": ""Polygon""}";48.852647772392125, 2.2686979424653426
16;50;16-50;1096.5903916591149;159.5649283491219;"{""coordinates"": [[[2.2758766748363906, 48.85736343868507], [2.2756785753373783, 48.85706762527951], [2.275647899900714, 48.85707660225868], [2.275504750090344, 48.85711874925599], [2.275495397247103, 48.857105043966634], [2.2754214249669866, 48.85699835576458], [2.2752867946450595, 48.85703896132704], [2.275301100596345, 48.85717906007828], [2.275261061621863, 48.85718381532215], [2.27526603905846, 48.857291801736245], [2.275397217010704, 48.857288289112915], [2.275402268883636, 48.85733508183298], [2.275635667169527, 48.85732670629348], [2.2756518106777417, 48.85735833011542], [2.275659459086256, 48.85737336871267], [2.2758766748363906, 48.85736343868507]]], ""type"": ""Polygon""}";48.85720833201685, 2.2755361229255975
16;157;16-157;331.09435153920106;73.12077061319069;"{""coordinates"": [[[2.2942493281493315, 48.86651970476032], [2.294170227365515, 48.86636897599272], [2.294129357078514, 48.86634394980021], [2.2940688382753835, 48.86638095181442], [2.2939392760906547, 48.86645980151512], [2.294131697355836, 48.86659286738472], [2.2941947747252787, 48.866553477373074], [2.2942493281493315, 48.86651970476032]]], ""type"": ""Polygon""}";48.86646996753137, 2.2941102343477
16;37;16-37;510.8935422622018;124.38664413389209;"{""coordinates"": [[[2.274763224754076, 48.85614207300454], [2.274698504648224, 48.856131007135566], [2.2746567779512574, 48.85612360789961], [2.274615796760135, 48.8562003050531], [2.2745552058075784, 48.85629293956298], [2.274507442911175, 48.856344832602545], [2.274455428401174, 48.85639040073164], [2.2743795517863883, 48.856445439186906], [2.274291350228155, 48.85650358837521], [2.2743605196839414, 48.85656228990411], [2.2745524362730403, 48.85646415173964], [2.274696576574236, 48.85631044008321], [2.274763224754076, 48.85614207300454]]], ""type"": ""Polygon""}";48.85635192540546, 2.2745549570563988
6;41;juin-41;139.4301362945946;49.98843159685816;"{""coordinates"": [[[2.333308680751225, 48.84294737725295], [2.3333812875589137, 48.842987710031146], [2.3334313417285983, 48.8429451054694], [2.333456610408811, 48.84295706210698], [2.3335152418600345, 48.84290913339859], [2.33341634184288, 48.842855240178366], [2.333405202561434, 48.84286431384859], [2.333373431426816, 48.84284907875684], [2.3333400902274355, 48.84287957296541], [2.333278800858206, 48.84293075686427], [2.333308680751225, 48.84294737725295]]], ""type"": ""Polygon""}";48.84291649780028, 2.333394417791343
13;48;13-48;532.4850863193726;118.9208855172885;"{""coordinates"": [[[2.3432011706695746, 48.83703925962021], [2.343233532948505, 48.837104946364775], [2.343322931229962, 48.83708189713683], [2.3433305948691157, 48.83709433249701], [2.3433901937335704, 48.83708364961191], [2.3434029685825015, 48.837112032732776], [2.3438737971218857, 48.837018000828515], [2.343872093997242, 48.837016385215506], [2.3437954515564923, 48.83691353488185], [2.343710310716796, 48.83693208849971], [2.3435860058590605, 48.836957880202554], [2.343505122437746, 48.83697502704315], [2.3433799654495364, 48.837000959552725], [2.3432948254841297, 48.83701887972489], [2.3432011706695746, 48.83703925962021]]], ""type"": ""Polygon""}";48.83702061924796, 2.3435532268453203
15;116;15-116;61.33598146783753;31.448661228536153;"{""coordinates"": [[[2.2943837804222436, 48.85178014344277], [2.2944671987464833, 48.85183546578391], [2.2945345189123314, 48.851791791357236], [2.2945302632651092, 48.85178813644573], [2.2944528063544096, 48.85173499427483], [2.2943837804222436, 48.85178014344277]]], ""type"": ""Polygon""}";48.85178539854691, 2.2944595711778994
16;165;16-165;1054.6960037147496;133.73640544684812;"{""coordinates"": [[[2.268226056114794, 48.85116154639684], [2.2685703893887244, 48.85097360726415], [2.2683347481270086, 48.850777944325955], [2.2683313439780908, 48.850775413383346], [2.267962647658807, 48.850973690286224], [2.267965794682352, 48.85097638335002], [2.267998801164859, 48.85100280354938], [2.267917617502331, 48.8510468748285], [2.268226056114794, 48.85116154639684]]], ""type"": ""Polygon""}";48.85097930386037, 2.2682505670123816
15;45;15-45;1335.2704680121526;200.13401387799323;"{""coordinates"": [[[2.298349279349793, 48.83524817008392], [2.2981162002226077, 48.83498695011439], [2.298158784274381, 48.83496820701814], [2.2981494374562357, 48.83494551043501], [2.2981886138158596, 48.83492831134303], [2.2981801150211036, 48.83491032346296], [2.2982848668157474, 48.83487052379235], [2.2981912931608943, 48.83476897238586], [2.2981632217778603, 48.83473748787085], [2.2977910725099417, 48.834853143193044], [2.29794332382973, 48.8350416211604], [2.297864972655938, 48.83507082079749], [2.297927066018569, 48.835145242419436], [2.29798660926922, 48.835215307759185], [2.2979823505992467, 48.83521762473329], [2.298015523541131, 48.835257962972314], [2.2981304972844785, 48.83521367080647], [2.2982376717610307, 48.83534410175493], [2.2982989911099954, 48.83532093838852], [2.2983628647114487, 48.83529636986294], [2.298327989821031, 48.83525441545792], [2.298349279349793, 48.83524817008392]]], ""type"": ""Polygon""}";48.835022832624716, 2.298078953999609
19;60;19-60;236.13710597371474;63.53356734532876;"{""coordinates"": [[[2.395142985783792, 48.87663272379059], [2.3953848642811066, 48.87665998760557], [2.395371048138976, 48.87662078613476], [2.3953586087728196, 48.87659300502476], [2.395353142843524, 48.876582305955004], [2.3953312843342185, 48.87654481755048], [2.395319675183184, 48.876527737271736], [2.39528883729268, 48.87648823306585], [2.3951855394311914, 48.87647841213174], [2.395142985783792, 48.87663272379059]]], ""type"": ""Polygon""}";48.87657562469238, 2.395256576135849
9;41;sept-41;79.35315580013892;36.597446585440636;"{""coordinates"": [[[2.3298112260272306, 48.880879190774344], [2.329757855857517, 48.8808676458319], [2.3297133039360647, 48.88096543185191], [2.3298086987575073, 48.88098190839241], [2.3298488908715522, 48.88088647757125], [2.3298112260272306, 48.880879190774344]]], ""type"": ""Polygon""}";48.88092569935517, 2.3297817778264016
11;17;nov-17;275.04550622317515;66.33606164433434;"{""coordinates"": [[[2.3742417221746552, 48.85411633249181], [2.374109388957977, 48.854028788218976], [2.373952449385928, 48.8541341095321], [2.374119166490894, 48.854240023200845], [2.374271546609072, 48.85413634523309], [2.3742417221746552, 48.85411633249181]]], ""type"": ""Polygon""}";48.854134651528895, 2.374112797559626
16;97;16-97;347.926654490129;74.69936220832625;"{""coordinates"": [[[2.265824262221892, 48.85359866234036], [2.2658609157702, 48.853577046223414], [2.265703513084323, 48.85346292350831], [2.2655875943110524, 48.853522427979826], [2.265490426164241, 48.853573092492], [2.2656605985006566, 48.853692071259076], [2.2656972521984473, 48.853671227746304], [2.265824262221892, 48.85359866234036]]], ""type"": ""Polygon""}";48.853576675416555, 2.2656777094152183
15;48;15-48;391.0627081569517;80.06404557834945;"{""coordinates"": [[[2.3103031403989513, 48.84435367521022], [2.3105789906427985, 48.84445518736457], [2.3106880613778507, 48.844318283170615], [2.310410507350983, 48.844221689053256], [2.3103031403989513, 48.84435367521022]]], ""type"": ""Polygon""}";48.844337543053484, 2.3104958539032747
19;55;19-55;745.6576071774253;131.26606011964472;"{""coordinates"": [[[2.371861331581357, 48.87867643240731], [2.372227647455142, 48.878528781578964], [2.3721108197285945, 48.87840811801878], [2.372069914083585, 48.878403423895406], [2.3720119659136945, 48.878399647610344], [2.371972767333445, 48.8783990282867], [2.3719233445234824, 48.87840072954521], [2.371929354186379, 48.878464098301194], [2.3717904702558155, 48.878484937349825], [2.3717546394176257, 48.878427127345915], [2.371709484566598, 48.87843999812926], [2.371686482746356, 48.878447874264694], [2.3716421839200446, 48.878465170629546], [2.3716268505483704, 48.87847213101383], [2.3716004429581194, 48.87848450390053], [2.3716260237062237, 48.87850845337435], [2.371689974909166, 48.87856822135722], [2.371695087218961, 48.87856569048971], [2.3717291599571, 48.878548045459034], [2.371731717707892, 48.87855043401679], [2.3718553653969683, 48.87867446754036], [2.371857923915094, 48.87867769787331], [2.371861331581357, 48.87867643240731]]], ""type"": ""Polygon""}";48.87852230803954, 2.3719281553794707
19;1;19-janv;177.8638728774673;53.539400381833715;"{""coordinates"": [[[2.391272590931037, 48.88287428288911], [2.391436259825601, 48.88291467179329], [2.39149577836538, 48.882790431115666], [2.3913448976742533, 48.882753549021466], [2.391272590931037, 48.88287428288911]]], ""type"": ""Polygon""}";48.88283408342038, 2.3913869635401657
17;55;17-55;326.77519314539444;144.0422795620041;"{""coordinates"": [[[2.2966009364018234, 48.88162820539745], [2.2966867349264124, 48.881668708334864], [2.2967003925244787, 48.88165266706611], [2.2972796165019447, 48.881893766403394], [2.2973083035803294, 48.88187297575719], [2.29732962163939, 48.88185724558559], [2.2973355904641406, 48.88185247006947], [2.297293846494831, 48.881834892159134], [2.297097907952339, 48.88175206244376], [2.2970569687079534, 48.881793780601214], [2.296946222113431, 48.881746248815254], [2.2969863080955943, 48.881704811672044], [2.296887487097464, 48.881663186545474], [2.296735848581665, 48.88159905996631], [2.2966600294638044, 48.881566996603276], [2.2966009364018234, 48.88162820539745]]], ""type"": ""Polygon""}";48.88172404470898, 2.2969463522435074
8;11;08-nov;430.18153860804574;84.09772659249182;"{""coordinates"": [[[2.3150330123486933, 48.87445240705901], [2.314869425917241, 48.87442813749777], [2.314855774054253, 48.87447064042331], [2.3148199361715216, 48.87458543122787], [2.314984375174173, 48.874607733476594], [2.315021012903945, 48.87461258822351], [2.315145407300739, 48.87462940265688], [2.315153941062318, 48.87460045855401], [2.3151948956612727, 48.87447639415198], [2.3150330123486933, 48.87445240705901]]], ""type"": ""Polygon""}";48.874529640809584, 2.3150064479668964
15;114;15-114;76.68320424674326;35.32086631206705;"{""coordinates"": [[[2.2936210530021737, 48.852385252004034], [2.2936925830969153, 48.85233553853144], [2.293599804336334, 48.85227100852153], [2.2935254033782946, 48.85232127968196], [2.2936210530021737, 48.852385252004034]]], ""type"": ""Polygon""}";48.852328180245095, 2.2936094464356254
20;24;20-24;573.4086606787741;169.40033003233182;"{""coordinates"": [[[2.4099635401826385, 48.860360151224555], [2.410251490898843, 48.86038265930426], [2.4102743557219024, 48.86029089060839], [2.410092039901618, 48.860274005316704], [2.410117487795029, 48.86020162572049], [2.4100995879900413, 48.86019313672359], [2.410077290145155, 48.860090717533005], [2.410126260628403, 48.85979455786141], [2.4100495851938137, 48.85978680797246], [2.4100428065223634, 48.85981140217468], [2.4100267852043364, 48.859922908318424], [2.4099635401826385, 48.860360151224555]]], ""type"": ""Polygon""}";48.86015927005907, 2.410078921435585
16;91;16-91;1020.3536294556594;145.50295775466157;"{""coordinates"": [[[2.278856069715627, 48.864760055090684], [2.2793176864700793, 48.86514194746825], [2.279511695944188, 48.86505405459441], [2.27909897623887, 48.86466231099463], [2.278856069715627, 48.864760055090684]]], ""type"": ""Polygon""}";48.864898755306776, 2.279188996498204
7;19;juil-19;876.3150151875994;165.79443261414485;"{""coordinates"": [[[2.30454298592675, 48.86039527260012], [2.304599279622541, 48.860282106813045], [2.304703331267997, 48.86008394363388], [2.30472379998569, 48.86004594078482], [2.3045398343765444, 48.86000247181282], [2.304407652324561, 48.86023062576231], [2.304430648837679, 48.86023618252688], [2.304457049578001, 48.86024433931626], [2.3042677192081094, 48.860585729350525], [2.30441932033492, 48.86062385100968], [2.30454298592675, 48.86039527260012]]], ""type"": ""Polygon""}";48.86029963472767, 2.304496551612474
14;143;14-143;363.24291810084554;84.82148619818825;"{""coordinates"": [[[2.334944319578199, 48.829606032864504], [2.3349026853052637, 48.82964995613027], [2.334820267976903, 48.829737372950675], [2.3349199265327916, 48.82978186523262], [2.335107910817385, 48.829863016841024], [2.3352015859752577, 48.8297589934073], [2.3350168215254574, 48.82969092595292], [2.335034747894198, 48.829642913586646], [2.3349843305376297, 48.82962240272201], [2.334944319578199, 48.829606032864504]]], ""type"": ""Polygon""}";48.829740037862486, 2.335006767878935
16;46;16-46;209.4968186969636;58.498741845731566;"{""coordinates"": [[[2.2639241838917497, 48.844253498590454], [2.263893518873245, 48.84425952095769], [2.2637614869957456, 48.844286766121144], [2.2638208840952476, 48.84443153088018], [2.263984429682286, 48.84439917685544], [2.2639241838917497, 48.844253498590454]]], ""type"": ""Polygon""}";48.844342696801554, 2.2638728429122947
15;91;15-91;609.7617790502619;123.55749248480208;"{""coordinates"": [[[2.298655923963922, 48.84395033640115], [2.2986588399718824, 48.844000050694824], [2.2987214233135793, 48.843999642321435], [2.2987588918680624, 48.84399937449992], [2.2988457495768144, 48.843998700934975], [2.2990186151447594, 48.84399742328359], [2.299058638593201, 48.84399715504945], [2.2990858844720075, 48.84400208222706], [2.299073937257242, 48.84403601187944], [2.2992112745016327, 48.844068762863714], [2.2992774201721584, 48.843949245880836], [2.299215492242811, 48.84384396662152], [2.2990544697625577, 48.843879475488784], [2.299038297268207, 48.84387033669837], [2.299034858550546, 48.84385631880735], [2.298655923963922, 48.84395033640115]]], ""type"": ""Polygon""}";48.843949934778976, 2.2990190550027334
5;56;mai-56;185.55253191125456;112.43357062969369;"{""coordinates"": [[[2.3531028476358453, 48.84620192270523], [2.3531088102038766, 48.8462063483168], [2.353377973329616, 48.84639262716191], [2.353425672821473, 48.8464260614261], [2.3534605812617073, 48.84640455843537], [2.352969103933065, 48.84606199208571], [2.3529307881695485, 48.846079491448194], [2.352991263842935, 48.846121777245074], [2.353020224801152, 48.84614270907143], [2.3530193742867733, 48.84614404361835], [2.353034705778106, 48.84615500158371], [2.3531028476358453, 48.84620192270523]]], ""type"": ""Polygon""}";48.84624367429488, 2.353196669715358
